,trna.rep.1.tp.1_0,trna.rep.2.tp.1_0,trna.rep.3.tp.1_0,trna.rep.1.tp.2_0,trna.rep.2.tp.2_0,trna.rep.3.tp.2_0,trna.rep.1.tp.3_0,trna.rep.2.tp.3_0,trna.rep.3.tp.3_0,trna.rep.1.tp.4_0,trna.rep.2.tp.4_0,trna.rep.3.tp.4_0,rbf.rep.1.tp.1_0,rbf.rep.2.tp.1_0,rbf.rep.3.tp.1_0,rbf.rep.1.tp.2_0,rbf.rep.2.tp.2_0,rbf.rep.3.tp.2_0,rbf.rep.1.tp.3_0,rbf.rep.2.tp.3_0,rbf.rep.3.tp.3_0,rbf.rep.1.tp.4_0,rbf.rep.2.tp.4_0,rbf.rep.3.tp.4_0
VNG_2598G,70.02,54.47,55.26,45.35,41.90,32.65,22.48,28.84,20.46,27.03,30.16,32.01,109.20,49.37,39.30,56.66,25.86,31.01,0.00,32.65,0.00,0.00,63.63,0.00
VNG_2599H,785.83,887.23,663.79,522.84,711.82,635.76,440.98,370.53,404.75,261.31,202.39,216.13,0.00,148.44,212.72,0.00,349.95,279.73,0.00,0.00,463.79,550.51,0.00,0.00
VNG_2600G,923.08,911.10,972.49,953.82,855.63,870.94,837.70,868.82,604.92,562.84,458.68,668.33,0.00,87.57,41.83,75.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_2602G,24.76,22.08,21.44,24.86,21.29,19.98,23.31,16.94,12.55,5.85,6.08,7.29,81.34,133.48,117.11,151.22,115.59,100.10,53.88,170.22,89.36,101.02,115.85,147.17
VNG_2603H,520.04,491.43,439.63,595.44,749.19,577.28,1377.68,715.29,708.29,1085.53,978.07,939.10,123.75,186.50,111.35,200.64,73.28,292.87,0.00,92.49,48.56,57.64,60.09,0.00
VNG_2604G,1454.38,1090.36,1628.47,2476.75,2324.93,1992.73,1179.45,2250.76,1128.33,165.44,202.73,276.13,59.85,45.10,48.47,0.00,0.00,21.25,42.48,44.73,35.23,13.94,29.06,40.61
VNG_2606G,488.84,363.19,521.65,667.61,781.44,653.44,342.69,718.45,368.90,35.19,68.59,77.38,276.42,232.08,176.24,128.04,88.85,156.99,201.78,123.95,173.53,147.13,76.69,85.73
VNG_2607C,63.00,55.00,44.42,48.49,48.28,32.86,65.14,110.59,66.92,43.86,56.99,40.01,2800.53,2577.56,3707.42,8048.42,5213.23,6745.56,1579.18,2938.93,1941.79,178.67,149.02,312.34
VNG_2608C,38.40,31.22,32.20,26.73,30.90,26.33,30.07,23.87,19.01,9.44,13.30,11.37,80.16,80.54,52.90,190.62,87.02,240.30,0.00,99.86,10.48,12.44,25.95,72.52
VNG_2610C,414.74,356.94,308.68,428.66,420.14,325.63,520.51,578.21,513.53,569.57,510.70,498.87,195.72,224.73,171.08,235.72,231.78,145.57,79.37,250.76,263.29,156.26,135.76,75.88
VNG_2611G,13.24,11.36,11.55,18.89,17.89,17.44,46.03,72.67,57.97,57.59,78.56,50.49,115.44,82.84,74.19,58.82,39.06,39.03,46.82,61.63,38.82,38.40,16.01,89.51
VNG_2612G,230.27,190.57,170.00,193.82,172.86,138.42,76.89,86.81,58.32,40.84,42.93,35.11,22.01,15.20,27.73,0.00,13.03,26.04,39.05,4.11,25.91,20.50,32.06,14.93
VNG_2613H,562.35,427.51,398.11,433.61,318.73,309.18,110.65,170.79,113.33,66.48,58.48,42.16,0.00,21.90,125.55,0.00,0.00,123.82,0.00,130.35,0.00,0.00,169.37,473.33
VNG_2614H,1131.90,1064.65,912.13,721.01,752.08,674.26,129.50,171.85,82.17,57.90,54.78,49.50,563.25,452.71,527.09,730.55,200.11,266.59,639.60,505.16,618.81,734.51,656.36,917.17
VNG_2615C,97.15,88.54,83.51,74.84,76.49,63.74,82.18,82.96,53.13,98.86,90.53,95.98,86.61,84.29,68.19,87.76,54.49,79.42,23.05,28.32,16.99,5.04,21.03,29.38
VNG_2616G,448.47,443.50,438.38,777.10,830.86,568.07,1309.95,1944.49,1200.42,318.88,378.65,307.31,75.52,36.21,39.54,44.52,12.20,42.24,38.98,35.92,80.81,25.58,40.00,55.89
VNG_2617G,73.51,63.62,67.13,95.08,91.68,75.93,131.13,197.13,128.38,77.30,102.11,82.23,31.95,10.70,3.83,20.72,31.53,10.08,15.12,0.00,16.72,0.00,31.03,0.00
VNG_2619H,2054.13,2225.11,2287.00,5309.85,6823.60,5481.57,36909.27,29347.29,37138.40,47233.28,48410.82,49897.58,1571.73,394.77,424.28,254.82,0.00,0.00,0.00,293.67,0.00,732.00,381.57,0.00
VNG_2620G,319.69,284.09,229.91,265.17,254.64,205.56,159.72,175.88,170.19,220.34,200.63,174.31,44.10,76.15,136.90,67.93,52.23,93.93,140.85,61.80,99.50,92.43,139.18,179.53
VNG_2622H,58.26,51.79,53.97,44.31,50.69,46.05,33.33,34.53,28.94,31.31,52.81,36.92,11.13,95.01,64.07,86.59,184.46,100.06,142.14,99.79,113.50,82.91,54.02,211.37
VNG_2624G,98.77,82.76,77.22,113.26,166.89,55.61,92.32,117.37,121.18,164.88,163.18,153.76,177.18,336.23,396.79,370.24,361.35,475.20,167.66,220.70,200.83,311.73,57.35,106.85
VNG_2625C,21.91,20.08,19.35,23.92,18.33,20.08,28.43,23.96,18.64,11.05,11.55,12.58,121.97,160.25,135.08,231.22,227.78,159.87,93.23,70.13,73.63,96.14,45.56,101.85
VNG_2626H,93.83,63.26,55.70,36.14,57.41,89.82,654.18,467.10,1107.22,3180.72,4879.94,2428.45,7428.41,3731.58,4010.50,0.00,0.00,5273.86,0.00,11103.82,0.00,0.00,0.00,0.00
VNG_2627C,40.48,34.99,36.65,37.96,44.50,35.34,137.45,146.50,316.23,785.51,1142.77,787.63,110.86,72.40,101.08,52.72,39.39,52.47,31.47,44.19,17.40,20.65,50.24,80.23
VNG_2628H,251.04,208.69,184.98,129.25,144.80,142.53,88.06,88.75,95.91,63.10,58.55,74.03,628.28,854.78,772.62,543.27,713.03,520.40,668.86,821.75,1150.43,1950.74,966.01,3978.57
VNG_2629G,46.20,37.71,30.73,34.58,36.41,33.49,30.87,40.76,33.87,15.68,20.07,17.23,57.56,26.02,24.86,59.72,20.45,16.34,32.68,8.60,27.10,21.44,78.25,93.72
VNG_2631H,14.09,14.32,12.28,14.02,19.30,15.04,52.90,35.09,35.21,30.98,37.22,28.96,22.16,22.27,23.93,0.00,0.00,20.98,62.92,0.00,0.00,0.00,0.00,0.00
VNG_2632G,16.48,14.79,17.31,12.34,15.76,13.81,36.92,12.86,11.70,8.76,9.83,12.52,66.50,158.68,173.53,183.29,98.44,180.98,94.39,99.40,26.09,108.40,32.29,135.36
VNG_2633H,17.41,12.52,12.63,16.77,17.76,19.45,27.46,23.34,15.51,9.52,19.48,15.62,0.00,0.00,218.04,0.00,179.35,0.00,0.00,0.00,0.00,0.00,0.00,822.03
VNG_2634H,20.26,17.69,19.75,27.51,27.34,27.00,60.70,48.87,31.27,17.99,17.57,21.12,48.26,30.30,78.16,93.89,71.44,45.68,34.25,0.00,0.00,22.48,23.43,130.97
VNG_2636G,93.56,82.81,75.44,77.07,77.39,63.90,72.45,70.21,51.49,51.70,56.76,47.63,13.07,18.06,20.00,23.31,19.35,20.11,18.56,19.54,10.26,15.22,22.21,26.61
VNG_2637H,12.69,10.91,12.08,11.58,12.14,11.71,23.46,12.61,7.99,6.34,9.23,9.04,37.57,72.34,49.58,56.85,51.90,130.39,142.20,46.80,58.96,81.65,97.28,33.98
VNG_2638G,91.88,76.04,67.02,61.30,67.63,59.87,89.75,63.82,56.13,43.63,42.01,39.31,722.80,669.93,732.83,937.49,651.02,857.67,144.50,190.22,271.62,66.38,98.86,221.03
VNG_2639G,160.62,142.93,126.92,150.62,135.46,116.75,61.68,77.56,48.22,29.43,32.71,28.74,214.35,228.81,165.32,178.72,131.45,137.68,10.87,74.38,48.06,71.31,22.30,145.43
VNG_2640G,58.07,51.27,47.60,45.67,49.00,44.32,56.32,85.52,72.19,61.94,83.45,67.86,0.00,10.82,3.87,6.98,6.37,5.10,0.00,0.00,16.90,30.08,0.00,0.00
VNG_2641H,188.46,193.49,184.83,221.55,233.51,217.92,305.39,472.14,457.64,381.45,367.34,369.04,87.21,284.74,345.26,226.21,258.18,288.92,123.78,325.88,479.03,487.37,423.42,473.33
VNG_2642H,297.13,233.15,171.21,187.77,207.62,188.79,222.21,189.89,155.49,146.41,151.11,120.83,436.21,325.64,218.06,251.45,229.59,212.19,309.58,253.57,323.29,733.62,447.12,690.56
VNG_2643H,804.01,743.10,743.95,705.58,659.28,635.28,559.65,444.15,381.72,274.24,253.70,301.83,140.09,211.12,117.65,121.13,27.65,132.61,463.98,104.70,256.51,173.99,136.04,380.19
VNG_2644C,256.28,221.11,228.86,298.18,239.12,244.45,512.61,669.35,571.83,182.45,189.04,144.85,1374.56,2085.87,1731.59,1411.41,949.55,813.24,569.07,1412.59,1887.67,2827.46,1612.90,466.30
VNG_2645H,169.21,149.92,151.64,198.05,231.54,187.76,683.75,589.99,688.77,335.62,317.38,258.40,109.25,137.20,275.26,141.70,64.69,103.42,155.08,0.00,257.20,0.00,106.09,296.50
VNG_2646C,95.52,77.84,73.16,65.91,66.81,58.49,40.52,46.85,33.48,30.06,31.80,34.79,192.99,266.61,173.66,41.72,114.27,106.57,45.66,120.20,50.48,0.00,0.00,0.00
VNG_2647G,154.13,144.14,135.68,169.09,189.08,160.65,324.36,268.69,259.36,241.45,232.09,239.35,115.44,120.12,151.36,53.47,97.65,109.28,105.34,30.81,71.18,138.25,208.19,201.40
VNG_2648G,19607.86,16761.94,19099.44,19544.46,14885.18,14809.94,5008.86,11415.06,6767.25,3749.04,3674.96,3561.22,161.61,345.02,407.17,157.21,382.76,267.71,573.48,422.75,380.46,752.66,392.34,438.59
VNG_2649G,9256.03,8455.13,9087.24,8254.37,7291.64,7937.72,3388.20,5106.61,3645.23,2088.23,2121.79,2142.28,50.59,61.41,66.76,27.34,34.95,39.91,131.65,44.11,99.25,47.12,155.56,114.41
VNG_2650G,3.95,3.70,5.17,3.23,4.50,4.48,22.66,7.29,11.44,46.92,63.78,65.81,0.00,2.99,8.58,30.93,7.06,22.57,16.93,17.82,56.14,11.11,0.00,0.00
VNG_2652H,662.43,706.13,908.90,804.16,861.23,1021.55,545.12,1202.59,1245.11,1138.33,1158.34,934.49,31.76,47.86,17.15,41.19,14.10,15.03,22.54,17.80,12.46,0.00,7.71,0.00
VNG_2653C,13.94,16.50,19.44,19.64,26.99,29.58,97.01,49.25,76.18,16.73,16.86,19.65,452.92,466.41,521.65,205.61,321.82,321.55,64.29,101.55,71.08,0.00,43.98,122.92
VNG_2654G,1875.06,1748.69,1797.87,1646.02,1425.69,1530.28,560.43,842.31,582.00,356.48,375.20,351.59,4.86,12.21,10.49,15.76,17.26,6.90,27.59,18.16,22.88,31.68,28.31,0.00
VNG_2656H,39.81,38.16,27.80,18.40,29.18,18.90,76.11,13.25,19.94,45.24,40.15,42.39,971.00,971.54,842.20,743.26,433.56,889.02,203.35,249.84,212.36,148.27,46.37,259.20
VNG_2657G,3206.83,3013.23,2816.31,2689.27,2505.95,2797.19,1090.59,1139.65,748.15,587.93,624.24,751.85,83.12,31.31,29.92,67.38,0.00,9.83,0.00,0.00,0.00,0.00,0.00,0.00
VNG_2658G,2576.68,2401.78,2234.75,2078.83,1958.43,2194.79,679.96,905.74,644.19,493.54,476.67,553.89,78.71,39.54,99.15,51.04,23.30,55.88,55.86,88.24,216.17,183.28,305.72,0.00
VNG_2661G,738.86,668.10,786.19,704.55,642.52,712.69,274.99,540.45,314.56,397.95,512.15,412.15,0.00,41.16,14.74,0.00,0.00,58.17,0.00,91.85,0.00,0.00,0.00,0.00
VNG_2662G,557.63,556.84,603.75,600.12,493.89,559.93,288.56,452.00,281.90,420.24,479.42,417.83,18.09,22.71,22.78,35.19,16.06,17.12,12.84,6.76,21.29,25.27,0.00,49.08
VNG_2664G,520.22,505.97,555.71,578.78,481.26,534.42,256.23,422.24,280.33,376.11,408.84,360.46,13.92,55.95,85.19,63.21,32.98,37.89,133.40,96.26,62.83,126.45,81.12,94.47
VNG_2665G,576.89,592.71,609.70,630.64,566.05,600.88,327.08,497.63,343.70,441.03,473.88,409.23,5.52,33.29,41.74,42.98,42.51,33.98,109.75,74.30,125.68,87.45,101.90,74.94
VNG_2666G,662.04,660.88,622.11,694.61,622.42,637.13,412.50,493.59,363.26,465.63,444.74,414.55,6.55,14.81,18.86,16.99,23.27,21.70,18.59,19.58,15.42,12.20,25.44,0.00
VNG_2668G,3581.70,3875.94,3674.58,3711.81,3629.62,3856.95,2960.61,2536.80,2204.71,2461.20,1902.98,2069.08,0.00,193.56,485.40,0.00,0.00,182.38,273.47,0.00,604.75,358.91,0.00,522.86
VNG_2669G,73.80,63.86,47.85,57.41,49.09,46.23,27.44,26.64,18.91,12.04,11.32,11.31,897.85,1512.82,2100.53,1560.80,1240.48,1670.33,2672.79,1491.22,5294.12,2009.48,3330.12,4907.20
VNG_2673H,413.85,414.54,467.97,983.61,983.82,1024.37,3156.16,2327.34,2485.16,866.29,1042.86,1077.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_2674H,45.81,40.00,40.06,62.41,57.61,59.34,180.54,204.19,190.26,110.80,120.55,127.38,0.00,32.19,61.50,0.00,25.29,20.22,0.00,0.00,0.00,0.00,82.96,0.00
VNG_2675C,46.07,43.01,44.70,47.98,47.82,46.27,63.59,32.17,27.62,18.65,17.66,27.83,56.45,70.89,142.22,91.52,33.42,53.43,0.00,42.19,88.59,78.87,137.04,153.19
VNG_2677H,122.50,114.49,106.54,94.01,94.17,105.33,79.13,53.23,50.21,35.57,34.56,37.46,568.36,644.44,681.89,768.77,673.07,763.47,384.17,505.70,734.86,357.98,194.49,381.94
VNG_2678H,126.90,125.56,114.83,127.51,126.26,107.96,127.53,126.07,115.82,119.79,99.55,105.40,170.58,123.00,158.44,132.03,94.48,83.34,148.40,90.48,142.49,153.76,80.15,343.46
VNG_2679G,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8160.33,8243.24,9557.10,112.74,61.52,89.55,73.11,69.06,108.56,71.74,66.83,94.57,152.09,132.13,137.16
VNG_6001H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6003H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6005H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6007H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6008H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6009H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6011H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6012H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6015H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6016H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6017H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6036H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6038H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6039H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6040H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6042H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6043H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6045H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6046H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6047H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6048H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6051H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6052H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6057C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6059C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6060C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6061H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6062H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6066C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6068C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6070H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6071C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6072C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6076H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6077H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6078H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6079H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6080H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6082H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6083H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6084H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6085H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6087C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6088C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6090C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6093H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6094H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6095C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6097C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6098H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6099H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6101H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6102H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6103H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6105H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6106H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6109H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6111H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6112H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6113H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6115H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6116H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6117H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6119H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_6120H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
