,trna.rep.1.tp.1_0,trna.rep.2.tp.1_0,trna.rep.3.tp.1_0,trna.rep.1.tp.2_0,trna.rep.2.tp.2_0,trna.rep.3.tp.2_0,trna.rep.1.tp.3_0,trna.rep.2.tp.3_0,trna.rep.3.tp.3_0,trna.rep.1.tp.4_0,rbf.rep.2.tp.3_0,trna.rep.2.tp.4_0,trna.rep.3.tp.4_0,rbf.rep.1.tp.1_0,rbf.rep.2.tp.1_0,rbf.rep.3.tp.1_0,rbf.rep.1.tp.2_0,rbf.rep.2.tp.2_0,rbf.rep.3.tp.2_0,rbf.rep.1.tp.3_0,rbf.rep.3.tp.3_0,rbf.rep.1.tp.4_0,rbf.rep.2.tp.4_0,rbf.rep.3.tp.4_0
VNG_2423G,61.7166,55.6731,70.5651,68.6386,86.2781,76.0989,72.9079,100.423,124.277,239.473,84.3421,391.593,268.03,19.9274,31.1721,36.9208,21.7922,66.9206,67.5334,23.9177,24.1779,0,16.7414,158.43
VNG_2424G,118.166,110.491,118.504,219.004,262.871,157.263,214.533,475.314,314.716,178.113,20.6185,290.581,169.014,7.30727,42.4567,22.5645,27.9688,24.5394,27.8597,43.8525,31.0308,50.1963,18.4169,58.0956
VNG_2426G,205.611,201.627,221.313,333.094,347.407,267.51,364.655,385.655,370.433,221.097,87.945,214.484,249.467,0,55.7206,76.9961,136.339,139.559,246.464,0,126.054,31.7191,69.8262,82.599
VNG_2429G,82.8855,71.1669,71.5498,55.8419,50.6512,62.5562,40.6611,59.9037,52.4387,50.8033,49.6737,57.33,47.8064,58.6817,36.7179,47.1136,57.7558,26.2755,69.6047,28.1729,71.1986,80.6212,59.1595,69.9812
VNG_2430G,48.2708,50.2831,53.722,75.3969,90.3277,70.0238,274.806,476.174,688.934,808.192,13.617,1032.05,804.323,67.5626,40.9807,44.7064,31.6651,10.8043,36.7984,11.5845,23.4211,0,16.2173,19.1839
VNG_2431C,826.271,752.086,782.784,1822.59,1898.65,1266.65,6975.03,9750.45,17080.8,24568.6,95.2492,23902,22658.2,270.053,90.5226,250.173,73.831,302.299,228.8,0,245.742,309.182,226.876,0
VNG_2432C,375.234,407.888,415.05,614.511,696.875,704.787,716.459,1624.21,2033.42,1339.64,0,1309.88,1262.28,0,58.076,26.7503,0,96.9719,36.6975,0,105.106,66.1198,145.556,0
VNG_2433H,70.4224,102.664,61.0674,24.1813,40.3165,41.6137,209.992,329.412,247.328,205.159,0,536.84,266.153,0,7.83682,0,0,0,0,0,0,0,29.4621,0
VNG_2436G,53.0974,63.7089,38.858,18.7476,22.9951,18.786,106.256,222.32,142.47,119.16,11.3425,236.662,126.964,8.03962,28.7457,4.96519,26.3759,17.9992,3.40576,9.64949,14.6317,6.13634,6.75424,15.9795
VNG_2437G,253.224,308.204,199.354,115.711,104.914,90.9952,456.774,879.049,653.431,614.986,14.4008,750.161,546.215,10.2074,2.28104,15.76,44.6504,34.2787,17.2963,24.5027,12.3847,23.3728,25.7263,40.5763
VNG_2439H,12.4371,22.0511,19.4273,14.9382,16.201,22.8913,46.6334,12.6486,17.1622,21.0003,1655.24,10.6992,27.927,1190.25,1086.73,871.599,1376.01,1027.83,1123.68,1061.23,1444.13,830.601,571.399,540.737
VNG_2440H,543.202,595.177,529.098,193.941,483.932,598.301,666.835,298.18,357.676,170.572,8688.41,294.155,357.229,6357.05,7813.33,6502.52,12817.6,8672.78,9425.45,3338.13,8918.19,1516.28,1668.96,11055.8
VNG_2441G,387.003,392.874,412.114,485.197,498.836,410.374,430.302,712.116,752.767,540.12,35.6817,544.484,484.491,35.408,41.8237,49.9831,52.5505,25.4803,64.284,24.2847,67.5095,27.0256,29.7469,70.3767
VNG_2442H,4133.26,2881.13,3391.08,3627.61,6490.06,7732.01,2619.62,2051.53,2613.5,4704.33,697.42,5134.61,4076.65,988.67,220.937,915.889,0,553.362,1256.47,0,1199.56,0,830.601,0
VNG_2443G,3784.42,3893.89,4841.56,4994.56,5389.08,5867.1,7666.17,12424.8,17464.2,21238.6,143.329,22860.1,20722.8,783.712,402.163,528.829,666.596,568.616,1008.29,69.6774,176.089,132.928,146.314,115.385
VNG_2444C,87.82,118.656,125.747,77.9687,154.4,150.585,651.209,106.498,221.429,260.941,698.642,336.015,403.962,594.242,514.58,359.352,663.39,789.924,923.024,445.772,766.058,529.157,353.624,541.343
VNG_2445C,143.199,152.399,149.848,204.63,199.094,264.346,307.579,340.744,508.799,387.264,16.4962,370.843,332.751,46.7705,26.1294,14.4425,63.934,39.2664,29.7195,0,42.56,0,0,0
VNG_2446H,546.202,1068.38,565.802,343.08,763.1,868.546,918.933,453.651,453.551,287.215,84440.3,320.769,759.124,46748.2,61256.1,71303.1,73585.9,59862.6,65411.7,72261.8,77345,62712.3,70217.2,52089.5
VNG_2447G,28.9976,33.7437,38.2616,38.4737,54.5742,48.5992,94.4692,97.7897,111.352,95.7746,57.1562,132.817,106.983,219.926,175.893,117.952,164.557,155.486,171.62,83.3572,84.2642,17.6696,19.4488,23.0065
VNG_2449G,1666.12,1723.15,1974.22,1875.53,1652.31,2227.92,216.62,329.772,192.917,64.1116,101.944,66.6935,77.4628,111.167,59.622,78.9543,85.0993,74.665,32.9651,80.0567,80.9278,135.76,102.733,88.3823
VNG_2451H,3922.42,4123.17,5744.85,4897.89,3730.25,5262.92,2264.53,3464.31,3299.41,525.923,5444.55,716.026,741.355,12863.8,4024.52,7944.54,5627.02,2879.96,7629.12,0,1560.76,0,0,0
VNG_2452C,384.61,343.911,310.244,200.215,260.466,248.744,187.166,102.277,114.061,112.814,95.7766,110.677,147.889,108.619,169.911,109.008,89.0878,106.391,115.034,97.7771,65.894,41.4525,68.4399,107.945
VNG_2454C,436.039,384.374,295.677,234.378,280.585,253.077,216.237,128.269,111.649,158.847,32.9728,146.097,179.286,654.397,605.841,375.281,485.609,418.592,475.229,56.1025,28.3565,214.061,78.5388,0
VNG_2455C,114.893,106.538,105.324,70.465,74.7818,69.3937,46.805,32.0011,25.3722,31.9584,13.1983,38.3304,43.8235,112.261,58.5358,46.2206,71.6134,41.8884,55.482,44.9133,34.0515,42.8421,31.4374,74.3761
VNG_2456C,51.5061,43.6134,42.8152,49.4882,37.536,39.7289,29.6945,52.5352,78.0708,50.7825,0,68.3383,45.7344,119.312,26.6625,0,0,0,101.086,0,72.3805,0,0,0
VNG_2458C,168.014,180.016,158.996,118.805,137.411,136.695,87.0823,128.897,141.815,121.03,0,180.697,116.708,0,6.06826,8.38527,29.6959,45.5959,0,32.5924,32.947,0,0,0
VNG_2459G,467.204,564.665,475.433,406.252,456.75,446.568,408.002,406.592,505.032,736.784,24.1241,606.329,705.346,68.3972,51.5857,71.2824,46.7486,28.7116,43.4618,41.0466,36.3066,91.3588,93.3754,16.9932
VNG_2461H,86.7646,76.3223,89.319,61.7191,88.9134,93.7072,239.418,93.0582,134.351,161.296,281.172,146.986,179.999,1860.1,1138.16,1545.38,1331.89,941.95,1257.01,159.469,429.878,67.6068,111.622,0
VNG_2462G,1540.07,1588.57,1378.48,1366.67,1319.65,1210.02,454.63,896.928,737.088,709.136,30.9589,675.622,599.949,76.8035,93.1718,44.045,83.9908,79.8334,74.3672,105.352,46.593,75.3702,18.4355,109.039
VNG_2465C,5408.42,5912.63,5343.65,4689.99,5263.94,5176.86,2881.83,3285.3,3411.12,3088.07,0,2678.88,2654.07,0,0,23.6255,0,0,16.2054,0,0,29.1981,64.2764,0
VNG_2466C,12.8416,19.1057,16.5862,12.9428,18.1897,16.7258,41.7158,7.59369,8.66427,10.51,1134.71,11.7475,13.1691,6702.41,5830.11,5282.83,4672.63,4370.34,4933.26,563.116,1097.83,549.937,267.464,632.779
VNG_2467G,18807,18739.6,20541.4,17538,14607.9,18233.5,3518.8,5792.63,5570.18,5003.49,0,4295.23,4499.87,0,0,73.6856,0,0,0,0,0,0,0,474.286
VNG_2468C,459.371,435.33,402,262.047,310.752,288.12,195.724,178.915,144.318,292.925,24.1196,248.409,320.813,17.0961,45.8454,36.9544,84.1318,9.56876,57.9383,61.5585,31.1141,13.0488,14.3628,33.9801
VNG_2469G,212457,281775,283345,172726,213320,327380,72853.2,62741.5,94621.1,70632.7,0,62122.8,70568,0,180.167,0,0,0,0,0,0,0,0,0
VNG_2470C,517.582,411.944,422.27,363.681,306.998,262.766,150.529,167.967,81.1185,225.81,64.1481,218.432,220.25,90.9371,142.251,28.0809,198.894,407.182,0,0,0,138.818,76.398,0
VNG_2471G,464.992,453.933,409.646,396.743,475.111,411.814,330.089,305.403,247.202,580.111,197.446,429.504,505.385,328.161,304.12,241.415,195.268,210.684,298.476,139.014,117.106,95.7692,16.2173,95.9194
VNG_2472G,1348.49,1330.25,1217.88,1054.91,1345.11,1291.74,1183.24,1103.86,1271.98,3148.89,624.826,2385.44,3422.89,575.744,870.936,478.657,1017.08,941.95,1013.11,691.033,617.95,270.427,186.036,352.106
VNG_2473G,1021.44,1078.35,1064.47,2010.37,2052.5,1909.94,1448.39,1996.91,1836.51,1134.25,133.657,1101.68,1276.41,84.2104,112.911,107.265,46.0454,47.1329,53.51,126.341,83.0153,144.618,88.4335,62.766
VNG_2474C,224.677,203.051,198.736,117.359,130.209,121.721,81.2608,64.0214,66.4002,116.481,134.198,114.577,117.334,134.287,125.038,145.135,104.021,100.215,113.774,161.177,27.1551,68.3309,112.817,66.727
VNG_2475C,114.027,118.597,109.687,72.9579,77.2002,69.265,107.806,46.4245,50.2247,69.3878,144.26,78.3915,83.4442,240.593,276.891,241.455,282.841,195.258,219.129,86.6311,145.956,18.3636,80.8508,71.7303
VNG_2476C,84.8223,77.1579,82.9776,62.1315,58.3025,64.4592,118.082,160.04,132.812,60.762,29.8906,67.8971,69.4909,35.311,33.1419,34.8924,57.9231,15.811,35.9004,16.9527,12.8529,5.39032,5.93309,70.1839
VNG_2477H,360.959,290.364,350.83,295.054,341.33,461.183,5643.34,15089.7,11299.4,2967.71,0,2386.75,2912.47,7718.26,0,0,0,1439.98,0,0,0,0,0,0
VNG_2480H,4.33197,3.26694,7.56558,4.13119,5.1205,6.715,335.131,1044.65,652.268,191.043,0,451.592,200.187,0,10.8275,0,0,0,10.2627,29.0771,29.3934,36.9816,0,0
VNG_2482G,31.9526,46.4611,55.94,53.0441,72.2941,59.5976,4631.65,8715.04,8071.21,2834.94,110.712,3521.81,2851.44,132.8,110.614,96.9283,66.0127,81.0861,148.314,144.903,117.183,165.865,182.566,143.975
VNG_2483G,24.755,31.2896,38.6824,37.4547,46.3157,44.3024,2497.99,6062.06,5229.48,1847.86,10.1551,2380.85,1766.13,7.19799,9.65118,6.66811,15.7432,0,6.09845,25.918,8.73334,5.49396,0,0
VNG_2484G,54.4256,66.4644,75.847,78.4418,93.2343,70.7961,5751.35,12685.3,9798.65,3291.4,7.79047,3703.18,2976.82,22.0877,24.6796,23.872,6.03867,12.3626,9.35684,26.5106,26.7991,8.42937,9.27816,65.8521
VNG_2486G,322.513,344.468,373.607,385.044,375.707,407.589,13451.8,25744.2,20603.5,5739.35,45.5484,6135.5,5287.23,10.7617,28.8588,46.524,23.5375,24.0934,22.7944,38.7498,32.6429,24.6419,0,21.3898
VNG_2488C,29.3327,28.2893,29.264,36.4906,45.2291,34.2751,62.5243,51.422,59.3159,169.293,71.0746,165.375,132.63,28.7875,38.5987,75.5601,70.8331,16.1124,79.2675,0,61.1238,76.9034,60.4623,28.6089
VNG_2490H,34.5176,36.0308,33.9484,52.1758,49.2662,36.7515,76.112,58.7786,47.852,153.957,259.641,143.668,141.366,184.035,139.829,147.756,241.508,103.005,233.884,309.241,323.771,351.167,309.223,438.944
VNG_2493C,312.189,300.727,274.013,217.888,317.436,288.415,453.101,196.4,187.804,228.496,94.5591,258.291,270.241,201.072,228.412,160.399,210.726,140.676,205.848,140.779,60.9904,63.9462,56.3082,66.6083
VNG_2495H,698.487,704.128,656.023,846.623,668.011,704.85,379.227,655.664,443.631,619.143,817.726,552.788,500.308,496.808,592.113,613.647,633.849,1019.57,841.834,0,200.926,758.39,278.252,987.452
VNG_2496G,610.49,631.513,692.933,685.205,638.703,709.983,303.968,634.884,568.058,681.013,58.3133,601.804,540.926,0,92.3661,102.107,90.4015,138.805,35.019,99.2188,200.597,126.191,138.898,0
VNG_2497H,302.065,257.737,269.165,212.747,242.391,210.737,175.042,201.259,165.195,405.902,48.4671,385.944,301.32,34.3538,107.478,53.0413,18.7843,96.1396,29.106,0,62.5223,52.4419,28.8613,0
VNG_2498H,595.223,522.709,496.465,492.378,503.542,430.629,233.247,337.015,214.447,781.102,158.067,637.515,616.114,392.135,125.186,69.1939,61.2615,250.833,284.772,201.71,271.873,42.7574,0,0
VNG_2499G,1080.17,1195.99,1137.91,1331.41,1465.43,1285.96,1498.63,2191.62,2248.88,2142.82,70.1409,1971.61,1665.44,174.007,361.077,284.014,346.6,271.307,147.426,59.6716,105.562,189.733,93.9771,247.039
VNG_2501C,68.2324,82.1484,80.5894,44.4703,55.7357,71.0969,53.5706,17.4598,33.6801,34.3986,14.3976,32.7827,53.8396,81.641,22.8053,12.6052,11.1601,0,0,0,24.7638,15.5784,17.147,0
VNG_2502C,86.3576,91.4541,67.527,60.765,80.9789,66.2843,175.423,37.6216,51.9094,41.3519,50.8652,45.3701,61.8285,30.9031,59.851,76.3417,39.4274,46.1241,69.8198,49.4549,74.9895,0,25.9623,0
VNG_2504G,356.942,387.623,409.182,409.623,368.968,390.363,236.366,235.172,180.46,118.54,141.704,134.276,132.49,108.167,122.586,131.22,71.8183,185.948,108.009,120.553,121.865,141.531,168.764,30.7131
VNG_2505G,404.173,469.009,504.388,436.067,434.945,481.148,255.126,266.709,209.456,127.781,66.4041,146.991,144.736,94.1352,138.239,137.037,154.416,120.429,159.511,88.774,73.4236,25.6607,16.9467,53.4579
VNG_2507G,329.955,345.499,321.051,349.777,378.316,343.545,213.19,262.728,239.648,207.196,16.7919,171.793,174.852,71.413,69.154,66.156,52.0639,86.602,75.6303,14.2855,36.1023,63.5914,19.9985,23.6567
VNG_2508C,1432.36,1593.6,1663.44,2775.68,3369.25,3381.83,8379.43,8025.47,11112.9,6764.52,62.5959,6947.51,5903.73,266.21,317.279,191.81,97.0406,148.999,112.772,0,0,0,149.099,176.373
